N°, Cur[mA], ADC2[Vol],Date, Time
15291,-33.90,211.00,20/7/2018,14:38:58,
15292,-35.50,210.00,20/7/2018,14:38:59,
15293,-31.80,211.00,20/7/2018,14:38:59,
15294,-32.70,210.00,20/7/2018,14:39:0,
15295,-33.30,210.00,20/7/2018,14:39:0,
15296,-34.90,209.00,20/7/2018,14:39:1,
15297,-38.40,210.00,20/7/2018,14:39:1,
15298,-35.50,209.00,20/7/2018,14:39:2,
15299,-35.70,209.00,20/7/2018,14:39:2,
15300,-40.50,209.00,20/7/2018,14:39:3,
15301,-37.90,209.00,20/7/2018,14:39:3,
15302,-41.30,208.00,20/7/2018,14:39:3,
15303,-38.30,208.00,20/7/2018,14:39:4,
15304,-35.50,208.00,20/7/2018,14:39:4,
15305,-35.30,208.00,20/7/2018,14:39:5,
15306,-39.40,207.00,20/7/2018,14:39:5,
15307,-33.00,208.00,20/7/2018,14:39:6,
15308,-35.90,207.00,20/7/2018,14:39:6,
15309,-40.50,207.00,20/7/2018,14:39:7,
15310,-35.00,207.00,20/7/2018,14:39:7,
15311,-32.80,207.00,20/7/2018,14:39:8,
15312,-33.30,207.00,20/7/2018,14:39:8,
15313,-35.50,207.00,20/7/2018,14:39:9,
15314,-38.30,207.00,20/7/2018,14:39:9,
15315,-33.90,207.00,20/7/2018,14:39:10,
15316,-35.70,207.00,20/7/2018,14:39:10,
15317,-34.50,207.00,20/7/2018,14:39:11,
15318,-33.00,207.00,20/7/2018,14:39:11,
15319,-35.90,207.00,20/7/2018,14:39:12,
15320,-33.70,207.00,20/7/2018,14:39:12,
15321,-35.50,207.00,20/7/2018,14:39:13,
15322,-40.90,207.00,20/7/2018,14:39:13,
15323,-35.70,207.33,20/7/2018,14:39:14,
15324,-32.20,208.00,20/7/2018,14:39:14,
15325,-32.20,207.67,20/7/2018,14:39:15,
15326,-35.20,208.00,20/7/2018,14:39:15,
15327,-33.30,208.00,20/7/2018,14:39:16,
15328,-37.80,208.67,20/7/2018,14:39:16,
15329,-35.30,208.00,20/7/2018,14:39:17,
15330,-35.80,208.67,20/7/2018,14:39:17,
15331,-35.00,209.00,20/7/2018,14:39:18,
15332,-35.30,208.67,20/7/2018,14:39:18,
15333,-41.10,209.00,20/7/2018,14:39:19,
15334,-35.90,209.00,20/7/2018,14:39:19,
15335,-39.40,209.67,20/7/2018,14:39:20,
15336,-35.30,209.00,20/7/2018,14:39:20,
15337,-33.90,209.33,20/7/2018,14:39:21,
15338,-33.90,209.67,20/7/2018,14:39:21,
15339,-35.40,209.00,20/7/2018,14:39:22,
15340,-33.20,209.67,20/7/2018,14:39:22,
15341,-34.80,210.00,20/7/2018,14:39:23,
15342,-35.70,210.00,20/7/2018,14:39:23,
15343,-33.40,209.67,20/7/2018,14:39:24,
15344,-37.90,210.00,20/7/2018,14:39:24,
15345,-35.70,210.33,20/7/2018,14:39:25,
15346,-35.30,210.00,20/7/2018,14:39:25,
15347,-35.40,210.00,20/7/2018,14:39:26,
15348,-39.60,210.33,20/7/2018,14:39:26,
15349,-38.80,211.00,20/7/2018,14:39:27,
15350,-34.80,210.33,20/7/2018,14:39:27,
15351,-32.70,211.00,20/7/2018,14:39:28,
15352,-34.80,211.00,20/7/2018,14:39:28,
15353,-37.40,211.00,20/7/2018,14:39:29,
15354,-34.30,211.00,20/7/2018,14:39:29,
15355,-35.60,211.00,20/7/2018,14:39:30,
15356,-39.20,211.00,20/7/2018,14:39:30,
15357,-36.10,211.00,20/7/2018,14:39:31,
15358,-36.80,211.00,20/7/2018,14:39:31,
15359,-35.70,211.00,20/7/2018,14:39:32,
15360,-34.40,211.00,20/7/2018,14:39:32,
15361,-34.50,211.00,20/7/2018,14:39:33,
15362,-38.00,211.00,20/7/2018,14:39:33,
15363,-35.00,211.00,20/7/2018,14:39:34,
15364,-34.30,211.00,20/7/2018,14:39:34,
15365,-33.60,211.00,20/7/2018,14:39:35,
15366,-36.70,211.00,20/7/2018,14:39:35,
15367,-30.40,210.67,20/7/2018,14:39:36,
15368,-32.70,211.00,20/7/2018,14:39:36,
15369,-34.50,211.00,20/7/2018,14:39:37,
15370,-35.70,210.00,20/7/2018,14:39:37,
15371,-34.50,211.00,20/7/2018,14:39:38,
15372,-34.70,210.00,20/7/2018,14:39:38,
15373,-34.50,210.00,20/7/2018,14:39:39,
15374,-31.70,209.00,20/7/2018,14:39:39,
15375,-33.40,210.00,20/7/2018,14:39:40,
15376,-39.90,209.00,20/7/2018,14:39:40,
15377,-32.90,209.00,20/7/2018,14:39:41,
15378,-32.50,209.00,20/7/2018,14:39:41,
15379,-32.00,209.00,20/7/2018,14:39:42,
15380,-34.60,209.00,20/7/2018,14:39:42,
15381,-32.50,208.00,20/7/2018,14:39:43,
15382,-34.40,209.00,20/7/2018,14:39:43,
15383,-35.40,208.00,20/7/2018,14:39:44,
15384,-33.40,208.00,20/7/2018,14:39:44,
15385,-35.10,208.00,20/7/2018,14:39:45,
15386,-34.40,208.00,20/7/2018,14:39:45,
15387,-40.10,208.00,20/7/2018,14:39:46,
15388,-35.50,207.00,20/7/2018,14:39:46,
15389,-32.70,208.00,20/7/2018,14:39:47,
15390,-31.90,207.00,20/7/2018,14:39:47,
15391,-33.20,207.00,20/7/2018,14:39:48,
15392,-33.70,207.00,20/7/2018,14:39:48,
15393,-37.50,207.00,20/7/2018,14:39:49,
15394,-34.90,207.00,20/7/2018,14:39:49,
15395,-32.30,207.00,20/7/2018,14:39:50,
15396,-32.40,207.00,20/7/2018,14:39:50,
15397,-32.70,207.00,20/7/2018,14:39:51,
15398,-34.30,207.00,20/7/2018,14:39:51,
15399,-32.10,207.00,20/7/2018,14:39:52,
15400,-35.40,207.00,20/7/2018,14:39:52,
15401,-40.00,207.67,20/7/2018,14:39:53,
15402,-32.50,208.00,20/7/2018,14:39:53,
15403,-35.50,208.00,20/7/2018,14:39:54,
15404,-41.40,208.67,20/7/2018,14:39:54,
15405,-37.60,209.00,20/7/2018,14:39:55,
15406,-34.40,209.67,20/7/2018,14:39:55,
15407,-32.80,209.33,20/7/2018,14:39:56,
15408,-34.70,210.00,20/7/2018,14:39:56,
15409,-33.50,210.33,20/7/2018,14:39:57,
15410,-31.90,210.00,20/7/2018,14:39:57,
15411,-40.20,210.67,20/7/2018,14:39:58,
15412,-35.10,211.00,20/7/2018,14:39:58,
15413,-32.90,211.00,20/7/2018,14:39:59,
15414,-32.10,211.00,20/7/2018,14:39:59,
15415,-34.80,211.00,20/7/2018,14:40:0,
15416,-28.10,211.00,20/7/2018,14:40:0,
15417,-35.50,211.00,20/7/2018,14:40:1,
15418,-33.80,211.00,20/7/2018,14:40:1,
15419,-34.80,211.00,20/7/2018,14:40:2,
15420,-32.60,211.00,20/7/2018,14:40:2,
15421,-32.70,211.00,20/7/2018,14:40:3,
15422,-32.10,211.00,20/7/2018,14:40:3,
15423,-35.30,210.00,20/7/2018,14:40:4,
15424,-31.80,210.00,20/7/2018,14:40:4,
15425,-32.40,210.00,20/7/2018,14:40:5,
15426,-39.10,210.00,20/7/2018,14:40:5,
15427,-32.10,209.00,20/7/2018,14:40:6,
15428,-35.30,210.00,20/7/2018,14:40:6,
15429,-37.40,209.00,20/7/2018,14:40:7,
15430,-34.20,208.67,20/7/2018,14:40:7,
15431,-34.40,208.00,20/7/2018,14:40:8,
15432,-32.60,208.00,20/7/2018,14:40:8,
15433,-34.70,208.00,20/7/2018,14:40:9,
15434,-32.80,208.00,20/7/2018,14:40:9,
15435,-37.60,208.00,20/7/2018,14:40:10,
15436,-32.60,208.00,20/7/2018,14:40:10,
15437,-34.50,207.00,20/7/2018,14:40:11,
15438,-32.00,207.00,20/7/2018,14:40:11,
15439,-36.80,207.00,20/7/2018,14:40:12,
15440,-34.60,207.00,20/7/2018,14:40:12,
15441,-32.50,207.00,20/7/2018,14:40:13,
15442,-34.80,207.00,20/7/2018,14:40:13,
15443,-35.90,207.00,20/7/2018,14:40:14,
15444,-36.20,207.00,20/7/2018,14:40:14,
15445,-35.10,207.00,20/7/2018,14:40:15,
15446,-34.20,207.00,20/7/2018,14:40:15,
15447,-32.70,207.00,20/7/2018,14:40:16,
15448,-32.50,207.00,20/7/2018,14:40:16,
15449,-34.80,207.00,20/7/2018,14:40:17,
15450,-33.20,207.67,20/7/2018,14:40:17,
15451,-37.90,208.00,20/7/2018,14:40:18,
15452,-35.40,208.67,20/7/2018,14:40:18,
15453,-40.30,208.00,20/7/2018,14:40:19,
15454,-29.20,209.00,20/7/2018,14:40:19,
15455,-37.30,209.33,20/7/2018,14:40:20,
15456,-32.10,210.00,20/7/2018,14:40:20,
15457,-34.20,209.67,20/7/2018,14:40:21,
15458,-34.00,210.00,20/7/2018,14:40:21,
15459,-32.40,210.67,20/7/2018,14:40:22,
15460,-37.60,210.00,20/7/2018,14:40:22,
15461,-37.20,211.00,20/7/2018,14:40:23,
15462,-33.60,211.00,20/7/2018,14:40:23,
15463,-32.30,211.00,20/7/2018,14:40:24,
15464,-32.40,211.00,20/7/2018,14:40:24,
15465,-38.00,211.00,20/7/2018,14:40:25,
15466,-32.60,211.00,20/7/2018,14:40:25,
15467,-37.30,211.00,20/7/2018,14:40:26,
15468,-34.00,211.00,20/7/2018,14:40:26,
15469,-35.40,211.00,20/7/2018,14:40:27,
15470,-35.50,210.00,20/7/2018,14:40:27,
15471,-32.30,211.00,20/7/2018,14:40:28,
15472,-30.90,210.00,20/7/2018,14:40:28,
15473,-37.30,210.00,20/7/2018,14:40:29,
15474,-35.10,210.00,20/7/2018,14:40:29,
15475,-34.90,209.00,20/7/2018,14:40:30,
15476,-40.20,209.00,20/7/2018,14:40:30,
15477,-35.60,208.00,20/7/2018,14:40:31,
15478,-32.50,209.00,20/7/2018,14:40:31,
15479,-35.30,208.00,20/7/2018,14:40:32,
15480,-37.30,208.00,20/7/2018,14:40:32,
15481,-32.10,208.00,20/7/2018,14:40:33,
15482,-35.20,208.00,20/7/2018,14:40:33,
15483,-39.30,207.00,20/7/2018,14:40:34,
15484,-31.90,207.00,20/7/2018,14:40:34,
15485,-34.80,207.00,20/7/2018,14:40:35,
15486,-36.10,207.00,20/7/2018,14:40:35,
15487,-32.50,207.00,20/7/2018,14:40:36,
15488,-36.50,207.00,20/7/2018,14:40:36,
15489,-32.30,207.00,20/7/2018,14:40:37,
15490,-37.30,207.00,20/7/2018,14:40:37,
15491,-40.30,207.00,20/7/2018,14:40:38,
15492,-38.00,207.00,20/7/2018,14:40:38,
15493,-35.40,207.00,20/7/2018,14:40:39,
15494,-32.40,207.00,20/7/2018,14:40:39,
15495,-34.70,207.00,20/7/2018,14:40:40,
15496,-37.70,207.00,20/7/2018,14:40:40,
15497,-35.50,207.00,20/7/2018,14:40:41,
15498,-39.20,207.00,20/7/2018,14:40:41,
15499,-41.10,207.00,20/7/2018,14:40:42,
15500,-35.90,207.00,20/7/2018,14:40:42,
15501,-32.70,207.00,20/7/2018,14:40:43,
15502,-32.00,207.00,20/7/2018,14:40:43,
15503,-38.10,207.00,20/7/2018,14:40:44,
15504,-36.50,207.00,20/7/2018,14:40:44,
15505,-35.80,207.00,20/7/2018,14:40:45,
15506,-36.60,207.00,20/7/2018,14:40:45,
15507,-36.30,207.00,20/7/2018,14:40:46,
15508,-32.20,207.00,20/7/2018,14:40:46,
15509,-33.50,207.00,20/7/2018,14:40:47,
15510,-39.90,207.00,20/7/2018,14:40:47,
15511,-32.80,207.00,20/7/2018,14:40:48,
15512,-32.20,207.00,20/7/2018,14:40:48,
15513,-36.40,207.00,20/7/2018,14:40:49,
15514,-38.00,207.00,20/7/2018,14:40:49,
15515,-32.70,207.00,20/7/2018,14:40:50,
15516,-35.90,207.00,20/7/2018,14:40:50,
15517,-34.10,207.00,20/7/2018,14:40:51,
15518,-34.90,207.00,20/7/2018,14:40:51,
15519,-41.10,207.00,20/7/2018,14:40:52,
15520,-35.60,207.00,20/7/2018,14:40:52,
15521,-33.50,207.00,20/7/2018,14:40:53,
15522,-39.10,207.00,20/7/2018,14:40:53,
15523,-36.60,207.00,20/7/2018,14:40:54,
15524,-35.20,207.00,20/7/2018,14:40:54,
15525,-35.70,207.00,20/7/2018,14:40:55,
15526,-38.00,207.00,20/7/2018,14:40:55,
15527,-36.40,207.00,20/7/2018,14:40:56,
15528,-36.40,207.00,20/7/2018,14:40:56,
15529,-36.30,207.00,20/7/2018,14:40:57,
15530,-35.30,207.33,20/7/2018,14:40:57,
15531,-32.40,207.00,20/7/2018,14:40:58,
15532,-32.80,207.33,20/7/2018,14:40:58,
15533,-32.70,208.00,20/7/2018,14:40:59,
15534,-35.90,208.33,20/7/2018,14:40:59,
15535,-29.50,208.00,20/7/2018,14:41:0,
15536,-33.50,208.67,20/7/2018,14:41:0,
15537,-33.10,209.00,20/7/2018,14:41:1,
15538,-35.70,209.00,20/7/2018,14:41:1,
15539,-33.60,209.00,20/7/2018,14:41:2,
15540,-35.20,209.67,20/7/2018,14:41:2,
15541,-35.80,210.00,20/7/2018,14:41:3,
15542,-33.10,210.00,20/7/2018,14:41:3,
15543,-34.70,210.00,20/7/2018,14:41:4,
15544,-35.10,210.67,20/7/2018,14:41:4,
15545,-32.60,210.33,20/7/2018,14:41:5,
15546,-35.50,211.00,20/7/2018,14:41:5,
15547,-35.30,211.00,20/7/2018,14:41:6,
15548,-33.10,211.00,20/7/2018,14:41:6,
15549,-32.90,211.00,20/7/2018,14:41:7,
15550,-35.30,211.00,20/7/2018,14:41:7,
15551,-30.80,211.00,20/7/2018,14:41:8,
15552,-35.30,210.67,20/7/2018,14:41:8,
15553,-35.30,211.00,20/7/2018,14:41:9,
15554,-35.00,211.00,20/7/2018,14:41:9,
15555,-34.80,210.00,20/7/2018,14:41:10,
15556,-33.10,210.00,20/7/2018,14:41:10,
15557,-36.10,210.00,20/7/2018,14:41:11,
15558,-35.10,209.00,20/7/2018,14:41:11,
15559,-40.60,209.00,20/7/2018,14:41:12,
15560,-33.70,209.00,20/7/2018,14:41:12,
15561,-36.00,209.00,20/7/2018,14:41:13,
15562,-33.60,208.00,20/7/2018,14:41:13,
15563,-35.10,208.00,20/7/2018,14:41:14,
15564,-35.30,208.00,20/7/2018,14:41:14,
15565,-35.00,207.00,20/7/2018,14:41:15,
15566,-34.50,207.00,20/7/2018,14:41:15,
15567,-41.50,207.00,20/7/2018,14:41:16,
15568,-32.90,207.00,20/7/2018,14:41:16,
15569,-34.40,207.00,20/7/2018,14:41:17,
15570,-32.50,207.00,20/7/2018,14:41:17,
15571,-35.80,207.00,20/7/2018,14:41:18,
15572,-32.30,207.00,20/7/2018,14:41:18,
15573,-35.20,207.00,20/7/2018,14:41:19,
15574,-35.10,207.00,20/7/2018,14:41:19,
15576,-36.40,205.33,20/7/2018,14:41:20,
15578,-38.60,205.00,20/7/2018,14:41:21,
15580,-37.10,206.00,20/7/2018,14:41:22,
15581,-44.10,207.00,20/7/2018,14:41:23,
15582,-36.70,208.00,20/7/2018,14:41:23,
15583,-30.70,208.67,20/7/2018,14:41:24,
15584,-35.10,209.00,20/7/2018,14:41:24,
15585,-37.00,209.00,20/7/2018,14:41:25,
15586,-34.50,209.33,20/7/2018,14:41:25,
15587,-34.40,210.00,20/7/2018,14:41:26,
15588,-36.40,209.67,20/7/2018,14:41:26,
15589,-37.10,210.00,20/7/2018,14:41:27,
15590,-34.30,210.67,20/7/2018,14:41:27,
15591,-34.40,211.00,20/7/2018,14:41:28,
15592,-36.10,211.00,20/7/2018,14:41:28,
15593,-34.40,211.00,20/7/2018,14:41:29,
15594,-39.10,211.00,20/7/2018,14:41:29,
15595,-36.00,211.00,20/7/2018,14:41:30,
15596,-33.80,211.00,20/7/2018,14:41:30,
15597,-34.10,211.00,20/7/2018,14:41:31,
15598,-33.60,211.00,20/7/2018,14:41:31,
15599,-35.90,211.00,20/7/2018,14:41:32,
15600,-36.40,211.00,20/7/2018,14:41:32,
15601,-34.30,211.00,20/7/2018,14:41:33,
15602,-36.10,211.00,20/7/2018,14:41:33,
15603,-35.50,211.00,20/7/2018,14:41:34,
15604,-38.10,210.00,20/7/2018,14:41:34,
15605,-36.10,210.00,20/7/2018,14:41:35,
15606,-35.40,210.00,20/7/2018,14:41:35,
15607,-35.60,210.00,20/7/2018,14:41:36,
15608,-34.00,209.00,20/7/2018,14:41:36,
15609,-35.40,210.00,20/7/2018,14:41:37,
15610,-43.10,209.00,20/7/2018,14:41:37,
15611,-35.30,209.00,20/7/2018,14:41:38,
15612,-35.70,209.00,20/7/2018,14:41:38,
15613,-32.10,209.00,20/7/2018,14:41:39,
15614,-36.30,209.00,20/7/2018,14:41:39,
15615,-36.50,208.00,20/7/2018,14:41:40,
15616,-35.90,208.00,20/7/2018,14:41:40,
15617,-35.90,208.00,20/7/2018,14:41:41,
15618,-32.20,208.00,20/7/2018,14:41:41,
15619,-35.50,208.00,20/7/2018,14:41:42,
15620,-36.20,208.00,20/7/2018,14:41:42,
15621,-33.00,208.00,20/7/2018,14:41:43,
15622,-35.90,208.00,20/7/2018,14:41:43,
15623,-36.20,208.00,20/7/2018,14:41:44,
15624,-29.80,208.00,20/7/2018,14:41:44,
15625,-33.30,208.00,20/7/2018,14:41:45,
15626,-40.90,208.00,20/7/2018,14:41:45,
15627,-33.00,208.00,20/7/2018,14:41:46,
15628,-33.50,208.00,20/7/2018,14:41:46,
15629,-34.90,208.00,20/7/2018,14:41:47,
15630,-35.70,208.00,20/7/2018,14:41:47,
15631,-34.00,208.00,20/7/2018,14:41:48,
15632,-39.10,208.00,20/7/2018,14:41:48,
15633,-35.30,208.00,20/7/2018,14:41:49,
15634,-31.80,208.00,20/7/2018,14:41:49,
15635,-33.00,208.00,20/7/2018,14:41:50,
15636,-37.70,208.00,20/7/2018,14:41:50,
15637,-33.40,208.00,20/7/2018,14:41:51,
15638,-32.80,208.00,20/7/2018,14:41:51,
15639,-32.90,208.00,20/7/2018,14:41:52,
15640,-32.30,208.00,20/7/2018,14:41:52,
15641,-35.10,208.00,20/7/2018,14:41:53,
15642,-38.80,208.00,20/7/2018,14:41:53,
15643,-33.10,208.00,20/7/2018,14:41:54,
15644,-40.10,208.00,20/7/2018,14:41:54,
15645,-30.40,208.00,20/7/2018,14:41:55,
15646,-35.40,208.00,20/7/2018,14:41:55,
15647,-32.80,208.00,20/7/2018,14:41:56,
15648,-35.30,208.00,20/7/2018,14:41:56,
15649,-32.80,208.00,20/7/2018,14:41:57,
15650,-34.90,208.00,20/7/2018,14:41:57,
15651,-40.30,208.00,20/7/2018,14:41:58,
15652,-32.50,208.00,20/7/2018,14:41:58,
15653,-33.90,208.00,20/7/2018,14:41:59,
15654,-40.80,208.00,20/7/2018,14:41:59,
15655,-35.60,208.00,20/7/2018,14:42:0,
15656,-33.00,208.00,20/7/2018,14:42:0,
15657,-40.50,208.00,20/7/2018,14:42:1,
15658,-38.20,208.00,20/7/2018,14:42:1,
15659,-38.40,208.00,20/7/2018,14:42:2,
15660,-32.70,208.00,20/7/2018,14:42:2,
15661,-32.90,208.00,20/7/2018,14:42:3,
15662,-28.40,207.00,20/7/2018,14:42:3,
15663,-36.20,208.00,20/7/2018,14:42:4,
15664,-33.50,208.00,20/7/2018,14:42:4,
15665,-33.20,207.00,20/7/2018,14:42:5,
15666,-35.10,208.00,20/7/2018,14:42:5,
15667,-34.60,208.00,20/7/2018,14:42:6,
15668,-32.50,207.00,20/7/2018,14:42:6,
15669,-35.60,207.00,20/7/2018,14:42:7,
15670,-34.80,207.00,20/7/2018,14:42:7,
15671,-33.70,207.00,20/7/2018,14:42:8,
15672,-35.30,207.00,20/7/2018,14:42:8,
15673,-33.00,207.00,20/7/2018,14:42:9,
15674,-32.60,207.00,20/7/2018,14:42:9,
15675,-35.50,207.00,20/7/2018,14:42:10,
15676,-33.70,207.00,20/7/2018,14:42:10,
15677,-35.20,207.00,20/7/2018,14:42:11,
15678,-33.50,207.00,20/7/2018,14:42:11,
15679,-34.10,207.00,20/7/2018,14:42:12,
15680,-34.30,207.00,20/7/2018,14:42:12,
15681,-32.90,207.00,20/7/2018,14:42:13,
15682,-33.60,207.00,20/7/2018,14:42:13,
15683,-33.50,207.00,20/7/2018,14:42:14,
15684,-34.80,207.00,20/7/2018,14:42:14,
15685,-34.00,207.00,20/7/2018,14:42:15,
15686,-32.80,207.00,20/7/2018,14:42:15,
15687,-32.90,207.00,20/7/2018,14:42:16,
15688,-32.60,207.00,20/7/2018,14:42:16,
15689,-32.50,207.00,20/7/2018,14:42:17,
15690,-35.20,207.00,20/7/2018,14:42:17,
15691,-34.90,207.00,20/7/2018,14:42:18,
15692,-31.90,207.00,20/7/2018,14:42:18,
15693,-32.80,207.00,20/7/2018,14:42:19,
15694,-34.80,207.00,20/7/2018,14:42:19,
15695,-33.20,207.00,20/7/2018,14:42:20,
15696,-35.10,207.00,20/7/2018,14:42:20,
15697,-32.70,207.00,20/7/2018,14:42:21,
15698,-34.10,207.00,20/7/2018,14:42:21,
15699,-35.50,207.00,20/7/2018,14:42:22,
15700,-35.40,207.67,20/7/2018,14:42:22,
15701,-41.20,208.00,20/7/2018,14:42:23,
15702,-41.90,207.67,20/7/2018,14:42:23,
15703,-32.00,208.00,20/7/2018,14:42:24,
15704,-32.80,208.67,20/7/2018,14:42:24,
15705,-36.90,208.00,20/7/2018,14:42:25,
15706,-37.30,208.67,20/7/2018,14:42:25,
15707,-32.80,209.00,20/7/2018,14:42:26,
15708,-37.10,209.33,20/7/2018,14:42:26,
15709,-32.70,209.00,20/7/2018,14:42:27,
15710,-34.10,209.33,20/7/2018,14:42:27,
15711,-34.20,210.00,20/7/2018,14:42:28,
15712,-34.50,210.33,20/7/2018,14:42:28,
15713,-32.80,210.00,20/7/2018,14:42:29,
15714,-35.20,210.33,20/7/2018,14:42:29,
15715,-35.30,211.00,20/7/2018,14:42:30,
15716,-33.60,210.67,20/7/2018,14:42:30,
15717,-34.80,211.00,20/7/2018,14:42:31,
15718,-33.20,211.00,20/7/2018,14:42:31,
15719,-32.60,211.00,20/7/2018,14:42:32,
15720,-34.80,211.00,20/7/2018,14:42:32,
15721,-38.00,211.00,20/7/2018,14:42:33,
15722,-41.40,211.00,20/7/2018,14:42:33,
15723,-31.80,211.00,20/7/2018,14:42:34,
15724,-35.60,211.00,20/7/2018,14:42:34,
15725,-32.70,211.00,20/7/2018,14:42:35,
15726,-32.30,211.00,20/7/2018,14:42:35,
15727,-34.40,211.00,20/7/2018,14:42:36,
15728,-31.40,211.00,20/7/2018,14:42:36,
15729,-34.20,210.00,20/7/2018,14:42:37,
15730,-32.00,210.67,20/7/2018,14:42:37,
15731,-32.10,210.00,20/7/2018,14:42:38,
15732,-34.80,210.00,20/7/2018,14:42:38,
15733,-39.60,209.00,20/7/2018,14:42:39,
15734,-38.30,210.00,20/7/2018,14:42:39,
15735,-33.10,209.00,20/7/2018,14:42:40,
15736,-34.70,209.00,20/7/2018,14:42:40,
15737,-34.70,209.00,20/7/2018,14:42:41,
15738,-33.30,209.00,20/7/2018,14:42:41,
15739,-32.10,208.00,20/7/2018,14:42:42,
15740,-34.90,208.00,20/7/2018,14:42:42,
15741,-35.10,208.00,20/7/2018,14:42:43,
15742,-32.80,208.00,20/7/2018,14:42:43,
15743,-32.90,208.00,20/7/2018,14:42:44,
15744,-35.30,207.00,20/7/2018,14:42:44,
15745,-35.00,208.00,20/7/2018,14:42:45,
15746,-32.40,207.00,20/7/2018,14:42:45,
15747,-33.40,207.00,20/7/2018,14:42:46,
15748,-37.10,207.00,20/7/2018,14:42:46,
15749,-33.00,207.00,20/7/2018,14:42:47,
15750,-32.70,207.00,20/7/2018,14:42:47,
15751,-37.50,207.00,20/7/2018,14:42:48,
15752,-41.40,207.00,20/7/2018,14:42:48,
15753,-32.40,207.00,20/7/2018,14:42:49,
15754,-33.90,207.00,20/7/2018,14:42:49,
15755,-34.60,207.00,20/7/2018,14:42:50,
15756,-32.40,207.00,20/7/2018,14:42:50,
15757,-38.50,207.00,20/7/2018,14:42:51,
15758,-34.40,207.00,20/7/2018,14:42:51,
15759,-32.90,207.00,20/7/2018,14:42:52,
15760,-32.80,207.00,20/7/2018,14:42:52,
15761,-36.00,207.33,20/7/2018,14:42:53,
15762,-33.10,207.00,20/7/2018,14:42:53,
15763,-33.30,207.33,20/7/2018,14:42:54,
15764,-30.40,208.00,20/7/2018,14:42:54,
15765,-35.80,208.00,20/7/2018,14:42:55,
15766,-34.50,208.00,20/7/2018,14:42:55,
15767,-32.50,208.00,20/7/2018,14:42:56,
15768,-33.00,208.67,20/7/2018,14:42:56,
15769,-34.80,208.00,20/7/2018,14:42:57,
15770,-33.10,208.33,20/7/2018,14:42:57,
15771,-33.40,209.00,20/7/2018,14:42:58,
15772,-33.30,209.33,20/7/2018,14:42:58,
15773,-34.80,209.00,20/7/2018,14:42:59,
15774,-34.60,209.00,20/7/2018,14:42:59,
15775,-35.70,209.67,20/7/2018,14:43:0,
15776,-40.40,210.00,20/7/2018,14:43:0,
15777,-38.30,209.67,20/7/2018,14:43:1,
15778,-32.80,210.00,20/7/2018,14:43:1,
15779,-35.20,210.33,20/7/2018,14:43:2,
15780,-35.10,210.00,20/7/2018,14:43:2,
15781,-32.70,210.33,20/7/2018,14:43:3,
15782,-36.00,211.00,20/7/2018,14:43:3,
15783,-34.70,211.00,20/7/2018,14:43:4,
15784,-37.40,211.00,20/7/2018,14:43:4,
15785,-35.30,211.00,20/7/2018,14:43:5,
15786,-37.20,211.00,20/7/2018,14:43:5,
15787,-37.80,211.00,20/7/2018,14:43:6,
15788,-32.90,211.00,20/7/2018,14:43:6,
15789,-41.30,211.00,20/7/2018,14:43:7,
15790,-26.80,211.00,20/7/2018,14:43:7,
15791,-36.00,211.00,20/7/2018,14:43:8,
15792,-33.70,211.00,20/7/2018,14:43:8,
15793,-34.40,211.00,20/7/2018,14:43:9,
15794,-34.90,211.00,20/7/2018,14:43:9,
15795,-32.80,211.00,20/7/2018,14:43:10,
15796,-31.70,211.00,20/7/2018,14:43:10,
15797,-33.70,211.00,20/7/2018,14:43:11,
15798,-35.80,211.00,20/7/2018,14:43:11,
15799,-33.60,211.00,20/7/2018,14:43:12,
15800,-33.10,211.00,20/7/2018,14:43:12,
15801,-39.00,211.00,20/7/2018,14:43:13,
15802,-27.40,211.00,20/7/2018,14:43:13,
15803,-35.50,211.00,20/7/2018,14:43:14,
15804,-31.60,211.00,20/7/2018,14:43:14,
15805,-32.70,211.00,20/7/2018,14:43:15,
15806,-36.00,211.00,20/7/2018,14:43:15,
15807,-28.50,211.00,20/7/2018,14:43:16,
15808,-31.10,211.00,20/7/2018,14:43:16,
15809,-35.70,211.00,20/7/2018,14:43:17,
15810,-35.50,211.00,20/7/2018,14:43:17,
15811,-34.20,211.00,20/7/2018,14:43:18,
15812,-34.80,211.00,20/7/2018,14:43:18,
15813,-32.50,211.00,20/7/2018,14:43:19,
15814,-35.00,211.00,20/7/2018,14:43:19,
15815,-33.80,211.00,20/7/2018,14:43:20,
15816,-32.30,211.00,20/7/2018,14:43:20,
15817,-32.60,211.00,20/7/2018,14:43:21,
15818,-32.80,211.00,20/7/2018,14:43:21,
15819,-39.30,210.67,20/7/2018,14:43:22,
15820,-33.50,211.00,20/7/2018,14:43:22,
15821,-31.30,211.00,20/7/2018,14:43:23,
15822,-37.40,211.00,20/7/2018,14:43:23,
15823,-39.20,211.00,20/7/2018,14:43:24,
15824,-34.00,211.00,20/7/2018,14:43:24,
15825,-35.80,211.00,20/7/2018,14:43:25,
15826,-35.10,211.00,20/7/2018,14:43:25,
15827,-37.80,211.00,20/7/2018,14:43:26,
15828,-32.90,211.00,20/7/2018,14:43:26,
15829,-39.70,211.00,20/7/2018,14:43:27,
15830,-36.10,211.00,20/7/2018,14:43:27,
